textual_coverages	nontextual_coverages	background_coverages	total_tokens	total	recall_at_1
0.04670856173959249	0.9919502652315341	-0.03865882697112655	36	1.0	0
0.19012271464166172	0.20828897418481837	0.6015883111735199	166	1.0	0
0.4669421033339711	1.0000560760603683	-0.4669981793943394	680	1.0	0
0.14535711387930247	0.9989119264495093	-0.14426904032881183	111	1.0	0
0.23188334930725868	0.9971084465195246	-0.2289917958267833	64	1.0	0
0.24174825250544882	0.9962803759223489	-0.2380286284277977	41	1.0	0
0.13675381666441372	0.17229280576172992	0.6909533775738563	130	1.0	0
0.2610270870828859	0.4876599956825517	0.2513129172345624	205	1.0	0
0.6680061204994281	0.6864154534208774	-0.3544215739203055	722	1.0	0
0.06074970354571294	0.1604007896744776	0.7788495067798095	201	1.0	0
0.12222714632737774	0.13011845238095238	0.7476544012916699	153	1.0	0
0.08407749571408564	0.13253300050645	0.7833895037794644	243	1.0	0
0.17288143611588921	0.17789652087298097	0.6492220430111297	169	1.0	0
0.12888208354378047	0.1296988315122997	0.7414190849439198	118	1.0	0
0.16623559274530045	0.17567237628572033	0.6580920309689793	237	1.0	0
0.2016445084722508	0.20318474308842696	0.5951707484393223	174	1.0	0
0.1681854365247367	0.188066044909552	0.6437485185657112	194	1.0	0
0.16213080329710816	0.18949330707501716	0.6483758896278746	143	1.0	0
0.16634417434066773	0.18709793762866786	0.6465578880306644	141	1.0	0
0.19189686689893695	0.9994617868675996	-0.1913586537665365	105	1.0	0
0.18554248967556738	0.99998017860527	-0.1855226682808374	241	1.0	0
0.2535359228753654	0.9962168504073812	-0.2497527732827466	155	1.0	0
0.5634729812822017	0.6058387187118017	-0.16931169999400342	98	1.0	0
0.2317405711009327	0.9765185911154669	-0.20825916221639962	70	1.0	0
0.219323213655773	0.23252986673827314	0.5481469196059539	279	1.0	0
0.043767649267077297	0.9961613635695823	-0.039929012836659616	35	1.0	0
0.2280978376404652	0.24347799259563965	0.5284241697638952	252	1.0	0
0.08792624628978381	0.9813960208849661	-0.06932226717474999	50	1.0	0
0.16241952463657752	0.28872600213025745	0.548854473233165	150	1.0	0
0.2728722405292495	0.28029030229397783	0.44683745717677265	290	1.0	0
0.18748053422287264	0.9916014587366621	-0.17908199295953475	136	1.0	0
0.5549151156583427	0.9999931892039152	-0.554908304862258	61	1.0	0
0.03825026466705089	0.999209830899214	-0.03746009556626484	43	1.0	0
0.09710930407809831	0.09815656410571352	0.8047341318161881	114	0.9999999999999999	0
0.1880427041780413	1.0	-0.18804270417804125	41	1.0	0
0.47599565531757526	0.47837722272621497	0.04562712195620977	445	1.0	0
0.16463575028407235	0.9898049119821608	-0.1544406622662331	233	1.0	0
0.3982916161829675	0.399770320855615	0.20193806296141753	578	1.0	0
0.3943146524295374	0.9999985285534209	-0.3943131809829582	608	1.0	0
0.20182866666666666	0.210027	0.5881443333333334	30	1.0	0
0.1856177434570655	0.21167496240091702	0.6027072941420175	109	1.0	0
0.33613127613738675	0.9957491607572055	-0.33188043689459223	124	1.0	0
0.627467841716842	1.0	-0.627467841716842	88	1.0	0
0.13432840878057176	0.9960356909790623	-0.13036409975963403	25	1.0	0
0.11972744572555022	0.14214217178913305	0.7381303824853168	144	1.0000000000000002	0
0.3971929871079078	0.4034840579710145	0.19932295492107766	607	0.9999999999999999	0
0.17384035178158805	0.23498763083683827	0.5911720173815737	293	1.0	0
0.21558224345969176	0.22010454545454544	0.5643132110857627	216	1.0	0
0.0758272905042327	0.9925723770871498	-0.0683996675913826	168	1.0	0
0.23425927222323342	0.9936026676747453	-0.22786193989797865	118	1.0	0
0.1477185330986236	0.9979707710739592	-0.14568930417258275	194	1.0	0
0.24768834824851135	0.9860276812179342	-0.23371602946644554	231	1.0	0
0.20661509991916352	0.31283816993464053	0.480546730146196	260	1.0	0
0.38244853565012465	0.42074821589170375	0.19680324845817165	357	1.0	0
0.2844665006765185	0.29064798580507245	0.424885513518409	237	0.9999999999999999	0
0.13686522530023432	0.14950007107994123	0.7136347036198245	130	1.0	0
0.15772454967442023	1.0	-0.15772454967442018	203	1.0	0
0.1465171894456852	1.0	-0.14651718944568515	34	1.0	0
0.11912300716601389	0.9999976943118674	-0.11912070147788123	25	1.0	0
0.6363179144385027	0.6359005347593583	-0.272218449197861	574	1.0	0
0.12034597011908976	0.9712929608450681	-0.09163893096415787	123	1.0	0
0.1425067730320064	0.3024369941308606	0.5550562328371329	74	1.0	0
0.12345677703169394	0.9934483468619264	-0.11690512389362029	105	1.0	0
0.2851206391281399	0.9989785212130177	-0.28409916034115756	285	1.0	0
0.506925262688927	0.5660502496878901	-0.0729755123768171	200	1.0	0
0.12679950727401487	0.7051109355476368	0.16808955717834828	134	1.0	0
0.1057883404237571	0.13057015348682016	0.7636415060894228	94	1.0	0
0.10676837615641675	0.13329915494874306	0.7599324688948401	58	1.0	0
0.1977723226655278	0.9971797913287661	-0.1949521139942939	16	1.0	0
0.1166129413154736	0.98066148190837	-0.09727442322384361	95	1.0	0
0.09082773503392984	1.0	-0.09082773503392982	107	1.0	0
0.23672166666666666	0.23966433333333334	0.5236139999999999	60	0.9999999999999999	0
0.11340113396419936	1.0	-0.11340113396419937	187	1.0	0
0.18398026773127713	0.1890469535492717	0.6269727787194511	168	0.9999999999999999	0
0.6526183642136584	0.9962921502375987	-0.648910514451257	1139	1.0	0
0.2653457114772829	0.9883871960405942	-0.25373290751787714	208	1.0	0
0.05676126631440643	0.983089784494064	-0.03985105080847051	127	1.0	0
0.1098408752908441	0.9993461004901373	-0.10918697578098135	116	1.0	0
0.24154124316501518	0.2852936514380048	0.47316510539698	134	0.9999999999999999	0
0.33562454717260004	0.9912694774861425	-0.3268940246587425	325	1.0	0
0.11770102608812286	0.3613552410971766	0.5209437328147006	42	1.0	0
0.12820647802464638	0.9725675632094943	-0.10077404123414069	135	1.0	0
0.07944785891258456	0.9982348292967259	-0.07768268820931046	129	1.0	0
0.19660466154885003	0.239107800165089	0.5642875382860609	186	1.0	0
0.17099481946819833	0.19872867844675152	0.6302765020850503	165	1.0	0
0.16193275976018967	0.1975108501028627	0.6405563901369477	107	1.0	0
0.06772709413828587	0.21925001629936547	0.7130228895623486	53	0.9999999999999999	0
0.16659580707277086	0.17870953237410073	0.6546946605531284	147	1.0	0
0.17423358839022413	0.2154779172016466	0.6102884944081293	183	1.0	0
0.4007754149363421	0.5057561812139624	0.09346840384969557	576	1.0	0
0.045380954654426285	0.21962269427118677	0.734996351074387	20	1.0	0
0.1410577389615451	0.9999973123087463	-0.1410550512702914	196	1.0	0
0.34900453863703784	0.429832720168607	0.22116274119435514	475	1.0	0
0.026178877005347594	0.0605072192513369	0.9133139037433156	21	1.0	0
0.22629666666666667	0.24268933333333334	0.531014	21	1.0	0
0.128900023983262	0.9979705605663448	-0.12687058454960687	138	1.0	0
0.03860595390524968	0.05704385403329065	0.9043501920614596	36	1.0	0
0.12816756855228756	0.14259235026517747	0.7292400811825349	49	0.9999999999999999	0
0.18364982735041893	0.6536037652408747	0.16274640740870638	229	1.0	0
0.3208648105186377	0.999459977880694	-0.32032478839933165	82	1.0	0
0.21491289920937037	0.22961278352983422	0.5554743172607954	37	1.0	0
0.07833656217910037	0.32194741745270533	0.5997160203681944	94	1.0	0
0.20409358495362825	1.0	-0.20409358495362828	41	1.0	0
0.17367993752590533	1.0	-0.17367993752590527	152	1.0	0
0.1663453410265968	0.9927037710846079	-0.15904911211120476	202	1.0	0
0.18063150578906634	0.18529882533815623	0.6340696688727774	160	1.0	0
0.06531550802139037	0.9991754010695187	-0.06449090909090915	51	1.0	0
0.07656800900023103	0.985947183912087	-0.062515192912318	42	1.0	0
0.04258153593186092	0.999932141173796	-0.0425136771056569	26	1.0	0
0.4451462708502102	0.9999997564226476	-0.4451460272728578	511	1.0	0
0.126830308486945	0.23160977638777003	0.641559915125285	98	1.0	0
0.1481045518981648	0.19973591549295774	0.6521595326088775	164	1.0	0
0.1907964891745398	0.2489890374331551	0.5602144733923051	207	1.0	0
0.23880493092803157	0.24046521673309326	0.5207298523388751	209	1.0	0
0.06820802139037434	0.08861631016042781	0.8431756684491979	40	1.0	0
0.2950868518829052	1.0	-0.2950868518829052	31	1.0	0
0.46860363304400304	1.0	-0.4686036330440031	848	1.0	0
0.18423216075100507	0.19868317853457174	0.6170846607144231	175	1.0	0
0.18136626177426063	0.24478220579485802	0.5738515324308814	184	1.0	0
0.19251315868157856	1.0	-0.1925131586815786	37	1.0	0
0.07168237582286056	1.0	-0.07168237582286052	43	1.0	0
0.41696848967765304	1.0	-0.4169684896776531	51	1.0	0
0.12703446697839194	0.999941336496435	-0.12697580347482695	225	1.0	0
0.10268165924419256	1.0	-0.10268165924419259	18	1.0	0
0.020331199997008467	0.038067780104228184	0.9416010198987633	37	1.0	0
0.18924154695671658	0.999992929819265	-0.1892344767759816	352	1.0	0
0.08093943468222965	0.9997547075647621	-0.08069414224699178	28	1.0	0
0.09845171091243511	0.9999293421979434	-0.09838105311037848	46	1.0	0
0.3522499080165829	0.36960490581122685	0.2781451861721903	325	1.0	0
0.3958569400271114	0.9999987933198186	-0.39585573334693	616	1.0	0
0.07663847457203235	1.0	-0.07663847457203232	44	1.0	0
0.13187141022687335	0.9999876467641625	-0.13185905699103584	21	1.0	0
0.2535967270741184	1.0	-0.2535967270741184	54	1.0	0
0.07239216420167363	0.09230709182863728	0.8353007439696891	83	1.0	0
0.15967229869981311	1.0	-0.15967229869981314	163	1.0	0
0.18540907881651708	0.18708917399223884	0.6275017471912441	141	1.0	0
0.17802807486631017	0.20669304812834224	0.6152788770053477	137	1.0	0
0.09715007282740094	0.9960791037435761	-0.09322917657097707	160	1.0	0
0.18535181621808128	0.1979655996674288	0.61668258411449	190	1.0	0
0.02515364198386302	0.9765834314948263	-0.0017370734786893438	20	1.0	0
0.11202931109100225	0.9848763292241143	-0.0969056403151165	46	1.0	0
0.08675161644174233	0.9994507412779977	-0.08620235771974005	62	1.0	0
0.039362225561510124	0.9999035891434727	-0.039265814704982804	19	1.0	0
0.17412866337902702	0.9963956416111626	-0.17052430499018956	126	1.0	0
0.2859814735025617	0.3220840097955624	0.39193451670187596	316	1.0	0
0.056549533063559206	0.999995311049787	-0.05654484411334626	190	1.0	0
0.3811398546746649	0.9843246329964723	-0.36546448767113726	504	1.0	0
0.02665269127043521	0.9999990178920428	-0.026651709162478054	61	1.0	0
0.1312751677852349	0.9999463087248323	-0.1312214765100671	19	1.0	0
0.21327625206182024	0.994916864608076	-0.20819311666989626	176	1.0	0
0.11804443405845072	0.989658614610454	-0.10770304866890479	46	1.0	0
0.16852209003827004	0.9999813867118641	-0.1685034767501341	154	1.0	0
0.224576956914223	0.3126224444655102	0.46280059862026685	357	1.0	0
0.1675289906086822	0.31426953933747415	0.5182014700538436	34	1.0	0
0.06432812698412699	0.10234158730158731	0.8333302857142858	97	1.0000000000000002	0
0.4617879351108437	0.548187371602402	-0.009975306713245757	198	1.0	1
0.33042201145498745	0.9824625349987669	-0.3128845464537543	271	1.0	1
0.25995480305183544	0.72290305324386	0.017142143704304558	505	1.0	1
0.3002309606295463	0.974371604541432	-0.27460256517097836	542	1.0	1
0.2813084271429103	0.9980547089588742	-0.2793631361017844	602	1.0	1
0.2117145553864059	0.5710885608856089	0.21719688372798518	462	1.0	1
0.2061329670142023	0.41442562961899976	0.379441403366798	229	1.0	1
0.14369214283778892	0.9928369047619048	-0.13652904759969364	133	1.0	1
0.12914919862671015	0.9850464951779584	-0.11419569380466854	69	1.0	1
0.19115412018719438	0.6000200323101778	0.2088258475026279	514	1.0	1
0.28130575729816293	0.9082525395396682	-0.1895582968378312	355	1.0	1
0.29718108217367484	0.669450521920668	0.0333683959056571	72	1.0	1
0.16941618217054263	0.9996681201550388	-0.16908430232558147	190	1.0	1
0.289380132304227	0.41525052083333336	0.29536934686243965	456	1.0	1
0.19135069444444444	0.9949493055555556	-0.18630000000000002	52	1.0	1
0.19485761273510643	0.5219949463308692	0.28314744093402433	220	1.0	1
0.1736965738107983	0.9996297686053783	-0.17332634241617662	287	1.0	1
0.294559	0.500067	0.20537399999999995	60	1.0	1
0.2124360827236114	0.9999953125	-0.21243139522361132	71	1.0	1
0.19774855612355613	0.9999847942754919	-0.19773335039904805	306	1.0	1
0.3053779739518419	0.9442409263271939	-0.24961890027903577	207	1.0	1
0.19787789600815864	0.9999939613526571	-0.1978718573608157	228	1.0	1
0.2539278688945712	0.9954887510795849	-0.2494166199741561	329	1.0	1
0.22409084262349158	0.9980574810606061	-0.22214832368409765	226	1.0	1
0.3097825788186141	0.9930201662039709	-0.3028027450225851	130	1.0	1
0.42990065825028634	0.9970539052665202	-0.4269545635168065	163	1.0	1
0.1401313116256045	0.4267046358375775	0.43316405253681806	231	1.0	1
0.08590712074303405	0.9999721362229103	-0.08587925696594434	48	1.0	1
0.20758374449270872	0.9826376187281523	-0.19022136322086092	94	1.0	1
0.20939726615124968	0.9918461274257255	-0.20124339357697518	232	1.0	1
0.10344921460296691	0.9870236271840254	-0.09047284178699222	163	1.0	1
0.3857812525200612	0.9878790254667944	-0.37366027798685564	466	1.0	1
0.30389556189502237	0.9763555374666486	-0.2802510993616709	147	1.0	1
0.21386689714779603	0.9551979256698357	-0.1690648228176318	87	1.0	1
0.26626654016288276	0.9982732063986935	-0.2645397465615763	203	1.0	1
0.39781960784313725	0.5661233511586453	0.03605704099821738	261	1.0	1
0.25206024425056606	0.8988222222222222	-0.15088246647278825	731	1.0	1
0.08553965558723402	0.7956799265605875	0.11878041785217852	283	1.0	1
0.15763682588957237	0.9147683538908785	-0.07240517978045091	63	1.0	1
0.2946228536618193	0.8958819931642382	-0.1905048468260575	121	1.0	1
0.2608155471069758	0.9997482415366555	-0.2605637886436313	535	1.0	1
0.20056038737091317	0.8318612825788751	-0.032421669949788345	206	1.0	1
0.1957492777282487	0.9773058632943143	-0.17305514102256303	252	1.0	1
0.36882652993884407	0.7143486472898237	-0.08317517722866774	212	1.0	1
0.23157585994861002	0.986398675097862	-0.21797453504647202	69	1.0	1
0.1576374974455102	0.4040575139146568	0.4383049886398331	249	1.0	1
0.18440165000248457	0.4563979096677865	0.359200440329729	151	1.0	1
0.24024400684931507	0.5028488869863014	0.2569071061643836	160	1.0	1
0.2746670475979729	0.8575306580515576	-0.13219770564953048	345	1.0	1
0.12765324963236177	0.32249384008326915	0.549852910284369	225	1.0	1
0.22997595228598713	0.9998549270072993	-0.22983087929328638	443	1.0	1
0.1359970431047636	0.9974267333809864	-0.13342377648575	146	1.0	1
0.07595119679242061	0.8549342514783691	0.06911455172921033	317	1.0	1
0.2962304155021437	0.9863370887852846	-0.2825675042874283	295	1.0	1
0.2218406662318768	0.4658606331209552	0.31229870064716797	104	1.0	1
0.333678647055624	0.9962868791697553	-0.32996552622537934	355	1.0	1
0.2603796104972739	0.9501481643356643	-0.21052777483293816	365	1.0	1
0.2918517454013378	0.8246057822951505	-0.11645752769648832	71	1.0	1
0.28371342685370743	0.9999919839679359	-0.28370541082164324	75	1.0	1
0.1402518147615043	0.3200686373781152	0.5396795478603805	361	1.0	1
0.2079185496680285	0.981719696969697	-0.18963824663772544	387	1.0	1
0.1744727134893718	0.8499341830883119	-0.02440689657768369	125	1.0	1
0.14517216403640018	0.8873772270800909	-0.03254939111649113	147	1.0	1
0.27627625092946184	0.9825765412748171	-0.2588527922042789	533	1.0	1
0.19684572223095279	0.457921146953405	0.3452331308156422	200	1.0	1
0.35169141946544946	0.8791528159406644	-0.23084423540611387	125	1.0	1
0.29145380709086716	0.9971447860962567	-0.2885985931871239	402	1.0	1
0.17740718153445686	0.9956174904584649	-0.17302467199292182	298	1.0	1
0.21286488336950002	0.6277680727002988	0.15936704393020118	240	1.0	1
0.25654276417720195	0.5921715591915303	0.15128567663126768	254	1.0	1
0.34663166666666667	0.641135	0.012233333333333318	199	1.0	1
0.14516317964400785	0.6219960281945458	0.23284079216144637	521	1.0	1
0.32027577590372525	0.4092564599586265	0.2704677641376483	267	1.0	1
0.2674302701938153	0.9754399387911247	-0.24287020898494005	391	1.0	1
0.17672439018330688	0.9991401706294902	-0.1758645608127971	453	1.0	1
0.21929220243165143	0.8784657293497364	-0.09775793178138792	265	1.0	1
0.32419969377193514	0.692797745131534	-0.016997438903469164	685	1.0	1
0.2322680550591914	0.9816408748182215	-0.21390892987741283	243	1.0	1
0.3601111520510931	0.468308615819209	0.17158023212969786	90	1.0	1
0.27905007811063515	0.998239121827865	-0.2772891999385001	74	1.0	1
0.4095127268773797	0.9919490951452102	-0.40146182202258995	209	1.0	1
0.3812668836052597	0.715406912804399	-0.09667379640965879	464	1.0	1
0.32523025641025644	0.998965641025641	-0.3241958974358975	429	1.0	1
0.23935242678835097	0.9196177194421657	-0.15897014623051675	346	1.0	1
0.2487111515682833	0.7808350825204757	-0.029546234088759005	464	1.0	1
0.44889570776255705	0.85745899543379	-0.30635470319634706	120	1.0	1
0.30515177465330157	0.8475409260478385	-0.15269270070114005	131	1.0	1
0.21272976300801746	0.9956148805909735	-0.20834464359899096	245	1.0	1
0.17134183542545917	0.6764371446620341	0.1522210199125067	163	1.0	1
0.14162014495629668	0.263855235345672	0.5945246196980313	326	1.0	1
0.4886927732949436	0.5848500703677268	-0.07354284366267039	203	1.0	1
0.36868160868041056	0.9997470370155345	-0.368428645695945	495	1.0	1
0.20393693369300508	0.4562061889250814	0.33985687738191356	286	1.0	1
0.15014988869046628	0.882332643995098	-0.032482532685564336	429	1.0	1
0.06133397420247396	0.9999707539876302	-0.06130472819010424	102	1.0	1
0.31872446705236473	0.6595350512163892	0.021740481731245986	566	1.0	1
0.19613519942499738	0.8390631020943772	-0.03519830151937453	250	1.0	1
0.22311334211103798	0.7411224489795918	0.035764208909370265	467	1.0	1
0.17057533482067266	0.9818593367116797	-0.15243467153235235	53	1.0	1
0.28844667840400695	0.8127547987090199	-0.10120147711302685	150	1.0	1
0.19852025132555184	0.9141905092592593	-0.11271076058481111	196	1.0	1
0.2338392360921792	0.5395205736380425	0.22664019026977833	572	1.0	1
0.2949919753851694	0.9731783712495878	-0.26817034663475725	461	1.0	1
0.3377675265323777	0.9945954166666666	-0.33236294319904425	722	1.0	1
0.35689806175920746	0.5431747749837318	0.09992716325706075	140	1.0	1
0.33231200183565823	0.8704929117215583	-0.20280491355721653	848	1.0	1
0.17373060011883543	0.9999040998217469	-0.17363469994058234	46	1.0	1
0.4577399998511701	0.7510256340158743	-0.2087656338670444	442	1.0	1
0.26533564183856084	0.5707677772195835	0.16389658094185566	232	1.0	1
0.41805823432726547	0.953521447263625	-0.3715796815908904	273	1.0	1
0.2586468233317562	0.857874252731522	-0.11652107606327822	281	1.0	1
0.3066697402796988	0.813121848926962	-0.11979158920666078	95	1.0	1
0.45934820319429753	0.7262524618414574	-0.1856006650357549	132	1.0	1
0.3991566268400489	0.9952359375	-0.39439256434004877	345	1.0	1
0.23647904061223826	1.000001580278129	-0.23648062089036725	199	1.0	1
0.20840579125517592	0.54205360985022	0.24954059889460412	385	1.0	1
0.3264995598259627	0.6068812208176745	0.06661921935636284	667	1.0	1
0.2746088241579453	1.0	-0.2746088241579453	597	1.0	1
0.5328067992824385	0.9884638279135001	-0.5212706271959385	160	1.0	1
0.24667701784536678	0.7028482587064676	0.050474723448165615	379	1.0	1
0.4604658743633277	0.997604753820034	-0.45807062818336164	219	1.0	1
0.20031531531531532	0.9784300967634301	-0.1787454120787454	140	1.0	1
0.18745499027664514	0.9888718817305481	-0.1763268720071932	524	1.0	1
0.4131975934056705	0.9996882029109814	-0.4128857963166519	159	1.0	1
0.28061384534888834	0.7278490899212171	-0.008462935270105443	83	1.0	1
0.359328856319859	0.9717958264931372	-0.33112468281299623	291	1.0	1
0.2736525656428678	0.9862638245884774	-0.25991639023134516	494	1.0	1
0.38325187996997273	0.9075859668796705	-0.2908378468496432	226	1.0	1
0.2160020870327711	1.0000016118113535	-0.21600369884412463	220	1.0	1
0.22207529092397055	0.9930332940777261	-0.2151085850016966	157	1.0	1
0.29495970884134737	0.8737891402506762	-0.1687488490920236	197	1.0	1
0.29263485066593875	0.988442279138827	-0.28107712980476574	178	1.0	1
0.20503189893482374	0.992757688096864	-0.1977895870316878	473	1.0	1
0.4041688364524003	0.8501285598047192	-0.25429739625711956	380	1.0	1
0.23057420554507105	0.7131638689048762	0.05626192555005283	272	1.0	1
0.31539269138753645	0.9953412126068376	-0.31073390399437406	555	1.0	1
0.32557501539695094	0.9869612613751264	-0.3125362767720774	354	1.0	1
0.15556666614788414	0.9985185516629573	-0.1540852178108415	150	1.0	1
0.09822021484375	0.9339892578125	-0.03220947265624996	34	1.0	1
0.27385581984012747	0.9918748598968841	-0.2657306797370116	651	1.0	1
0.30651545454917806	0.9534644421064604	-0.2599798966556385	283	1.0	1
0.19462245526077598	0.48980689707500286	0.3155706476642211	168	1.0	1
0.24795217934118133	0.7631408106219427	-0.011092989963124023	778	1.0	1
0.14212987034151328	0.879718615202378	-0.021848485543891294	137	1.0	1
0.12781274395003903	0.9926542577413479	-0.12046700169138691	466	1.0	1
0.17735139897764618	0.9994242176870748	-0.17677561666472097	290	1.0	1
0.23449162182477434	0.6319196477454487	0.13358873042977693	1404	1.0	1
0.1336827838852305	0.34785036787518836	0.5184668482395811	202	1.0	1
0.20516717045909313	0.3848421573811968	0.40999067215971	250	1.0	1
0.21531857061349918	0.6579660790598291	0.1267153503266717	174	1.0	1
0.32382341564000633	0.5125119705340699	0.16366461382592368	71	1.0	1
0.3407259114583333	1.0001888020833334	-0.3409147135416667	58	1.0	1
0.255375738291297	1.0000768914473683	-0.25545262973866534	255	1.0	1
0.304029428409734	0.9990413129598189	-0.3030707413695529	225	1.0	1
0.3093570676125604	0.4130699494949495	0.27757298289249016	359	1.0	1
0.285171442600748	0.5766375435264324	0.13819101387281962	243	1.0	1
0.18036828899122734	0.9923381669114048	-0.17270645590263212	524	1.0	1
0.4250650417715137	0.9995749744643534	-0.4246400162358671	364	1.0	1
0.3472454087493871	0.6134663566739607	0.039288234576652314	321	1.0	1
0.2804731723747886	0.9969283819628647	-0.27740155433765334	81	1.0	1
0.3626743900793912	1.000208038938609	-0.36288242901800016	79	1.0	1
0.38319843172920265	0.8918524590163934	-0.2750508907455961	328	1.0	1
0.30836004316582993	0.9994095123864003	-0.3077695555522303	288	1.0	1
0.3281888298781421	0.9293251903042132	-0.25751402018235536	376	1.0	1
0.3750388572581545	0.9734020897687499	-0.3484409470269043	303	1.0	1
0.2146757531549495	0.8196329824561404	-0.034308735611089825	290	1.0	1
0.3100293732214395	0.6023040455120101	0.08766658126655047	504	1.0	1
0.3208162112769351	0.9943336898395722	-0.3151499011165072	550	1.0	1
0.2342249411811316	0.9999975643702157	-0.23422250555134727	386	1.0	1
0.13094846238256683	0.98738	-0.11832846238256689	202	1.0	1
0.19046458130955832	0.9297434360703236	-0.12020801737988196	294	1.0	1
0.3371343312748998	0.999967	-0.33710133127489983	250	1.0	1
0.2147461052324524	0.9662198087401003	-0.18096591397255268	183	1.0	1
0.2060697435495176	0.9906039226127086	-0.19667366616222615	308	1.0	1
0.17090083631539904	0.9896679012345679	-0.16056873754996692	115	1.0	1
0.1942807662495709	0.5717408888888889	0.23397834486154023	326	1.0	1
0.22791755953245632	0.5213729166666666	0.2507095238008771	502	1.0	1
0.10972932044578547	0.9927604166666667	-0.10248973711245213	222	1.0	1
0.23307398406332203	0.6781713606654783	0.08875465527119963	289	1.0	1
0.18433533834586466	0.9257308270676692	-0.11006616541353387	164	1.0	1
0.39961241816937765	0.9968795644668703	-0.39649198263624796	336	1.0	1
0.12915606209617822	0.6973245268138801	0.17351941108994162	159	1.0	1
0.3861581440485429	0.9993250547845143	-0.38548319883305715	187	1.0	1
0.2927072978034051	0.5803207192699946	0.12697198292660028	329	1.0	1
0.14350559049615652	0.9203287910552062	-0.06383438155136267	305	1.0	1
0.16168141621992935	0.9467393904806299	-0.10842080670055931	323	1.0	1
0.15461916812224002	0.4538149280730468	0.39156590380471323	219	1.0	1
0.2977386074176742	0.9869549266247379	-0.28469353404241216	333	1.0	1
0.2184447316260242	1.0	-0.21844473162602418	273	1.0	1
0.13210166923412844	0.9867025344111864	-0.11880420364531485	127	1.0	1
0.15294598138965032	0.9999069597069598	-0.15285294109661007	247	1.0	1
0.23175724936294576	0.8973869623136093	-0.129144211676555	233	1.0	1
0.18477250985909377	0.4047060067681895	0.4105214833727167	631	1.0	1
0.12096321410934445	0.43649051156157526	0.44254627432908034	259	1.0	1
0.1896582518369519	0.2972740109937673	0.5130677371692809	255	1.0	1
0.3196874513080038	0.7179520769817073	-0.037639528289711066	92	1.0	1
0.31294752114928137	0.9913952930375276	-0.304342814186809	391	1.0	1
0.20401271768349696	0.9999516055984105	-0.2039643232819074	58	1.0	1
0.15090456486170403	0.5829448790896159	0.2661505560486801	488	1.0	1
0.2829083629083629	0.504954044954045	0.2121375921375922	96	1.0	1
0.24187977891048795	0.4319908249013891	0.3261293961881229	412	1.0	1
0.20944619077005036	0.7033051830373324	0.0872486261926173	506	1.0	1
0.3101953390711573	0.8662190991620111	-0.1764144382331685	508	1.0	1
0.20198495212038303	0.9998272913816689	-0.20181224350205196	200	1.0	1
0.21174614394351074	0.33532411102243503	0.4529297450340542	98	1.0	1
0.2102591313580101	0.9910795318127251	-0.20133866317073523	602	1.0	1
0.21709558823529412	0.9197349582861991	-0.13683054652149318	189	1.0	1
0.14400663660269133	0.97828118089341	-0.12228781749610129	105	1.0	1
0.2733957776175166	0.9294746031746032	-0.20287038079211983	352	1.0	1
0.26447589241888086	0.9956035714285715	-0.2600794638474523	64	1.0	1
0.20147008862345467	0.7701581376096155	0.028371773766929897	404	1.0	1
0.19088847050385513	0.9967818719741797	-0.18767034247803482	62	1.0	1
0.25250796863442077	0.6277926337033299	0.11969939766224935	268	1.0	1
0.23976824457593687	0.7556311637080868	0.0046005917159763765	73	1.0	1
0.23019779943222904	0.9772787251887056	-0.2074765246209347	390	1.0	1
0.1931869322041519	0.9212715223075532	-0.11445845451170511	235	1.0	1
0.28356159502363215	0.36084775399150415	0.35559065098486375	86	1.0	1
0.13525855550875404	0.9945071090047394	-0.12976566451349336	208	1.0	1
0.2783305827046182	0.9999285550983081	-0.2782591378029263	79	1.0	1
0.20487963540065385	0.8926247068021892	-0.0975043422028431	381	1.0	1
0.3325171686124129	0.9987284722222223	-0.33124564083463515	78	1.0	1
0.0733453788674219	0.8915201995012468	0.03513442163133129	81	1.0	1
0.12323799279633722	0.2719849537037037	0.6047770534999591	96	1.0	1
0.2301124355439564	0.9996633499170813	-0.22977578546103772	321	1.0	1
0.17093404298179618	0.9968189910979228	-0.16775303407971898	155	1.0	1
0.14125159211481458	0.6637629107981221	0.19498549708706336	572	1.0	1
0.16827304324744174	0.9995150206547265	-0.16778806390216827	459	1.0	1
0.15306749848929357	0.5262098475852119	0.3207226539254945	134	1.0	1
0.15214924652362363	0.8959806768897149	-0.04812992341333855	408	1.0	1
0.11810066097273172	0.444659169550173	0.43724016947709526	207	1.0	1
0.2009166710558296	0.9950907054871221	-0.19600737654295175	221	1.0	1
0.10852303889315222	0.6598220899470899	0.2316548711597579	226	1.0	1
0.10840474742840653	0.3749274657589756	0.5166677868126178	153	1.0	1
0.18255759090940119	0.4603231597845601	0.3571192493060387	379	1.0	1
0.2346819807843161	0.9979760617760618	-0.23265804256037792	337	1.0	1
0.14049924306139613	0.9920681244743482	-0.13256736753574438	222	1.0	1
0.14575167777935247	0.9956284421715185	-0.14138011995087096	552	1.0	1
0.17287602973123375	0.7884464442489071	0.03867752601985919	150	1.0	1
0.16691224577078478	0.9999384007438401	-0.1668506465146249	116	1.0	1
0.19502490765594713	0.9966480223731522	-0.19167293002909935	383	1.0	1
0.2718781674745326	0.8338517273576097	-0.10572989483214223	227	1.0	1
